hhid14_9,pid14,movenum,mg21bx,mg21cx,mg21dx,mg21ex,mg21e,mg21d,mg21c,mg21b,mg24x,mg24mth,mg24yr,mg25,mg26,mg27x,mg27,mg28,mg29,mg30,mg31,mg34a,mg34,mg35,mg36,mg39,mg40,hhid14,pidlink,version,module
049120000,3,2,1,1,1,3,62,32,73,250,1,8,2006,NA,5,1,80,1,1,1,NA,NA,3,NA,,1,NA,0491200,049120003,1.3,B3A_MG2
049120000,3,3,3,3,3,3,62,16,74,32,1,8,2011,NA,3,1,1300,1,1,1,NA,NA,3,NA,,3,NA,0491200,049120003,1.3,B3A_MG2
049124100,2,1,3,3,3,3,62,16,71,80,1,1,2009,NA,3,8,NA,1,1,1,NA,NA,3,NA,,3,NA,0491241,049120004,1.3,B3A_MG2
049120005,1,1,1,1,1,3,62,31,75,30,1,98,2004,NA,5,1,1000,1,1,1,NA,NA,3,NA,,1,NA,0491251,049120005,1.3,B3A_MG2
049120005,1,2,3,3,3,3,62,16,73,40,1,10,2012,NA,3,1,1000,1,1,1,NA,NA,1,2,AG,3,NA,0491251,049120005,1.3,B3A_MG2
049120005,2,1,1,1,3,3,62,16,71,70,1,8,2007,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0491251,049125102,1.3,B3A_MG2
049120005,2,2,1,1,3,3,62,16,2,60,1,98,2010,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0491251,049125102,1.3,B3A_MG2
049120005,2,3,1,1,3,3,62,16,2,11,1,98,2011,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0491251,049125102,1.3,B3A_MG2
049120005,2,4,3,3,3,3,62,16,73,40,1,12,2012,NA,3,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,0491251,049125102,1.3,B3A_MG2
049130000,1,1,3,3,3,3,62,16,74,31,1,1,2011,NA,5,1,3,1,1,3,NA,NA,1,7,ADEIV,3,NA,0491300,049130001,1.3,B3A_MG2
049130000,3,1,3,3,3,3,62,16,74,31,1,1,2011,NA,3,1,3,1,1,6,NA,NA,1,6,AGV,3,NA,0491300,049130003,1.3,B3A_MG2
049130000,4,1,3,3,3,3,62,16,74,31,1,98,2011,NA,3,1,4,16,NA,NA,NA,NA,1,4,BCDE,3,NA,0491300,049130004,1.3,B3A_MG2
049140003,2,1,3,3,3,3,62,16,74,32,1,6,2013,NA,3,1,1,95,NA,NA,NA,NA,1,2,AG,3,NA,0491451,049140003,1.3,B3A_MG2
049144101,2,1,3,3,3,3,62,16,74,32,1,12,2008,NA,3,1,1,13,NA,NA,NA,NA,1,2,AG,3,NA,0491454,049140004,1.3,B3A_MG2
049140005,2,1,3,3,3,3,62,16,74,32,1,98,2012,NA,1,1,2,13,NA,NA,NA,NA,1,1,A,3,NA,0491452,049140005,1.3,B3A_MG2
049140000,9,1,1,3,3,3,62,16,74,12,1,98,2001,NA,3,1,100,2,NA,NA,1,NA,3,NA,,1,NA,0491400,049140009,1.3,B3A_MG2
049140000,9,2,3,3,3,3,62,16,74,11,1,10,2012,NA,3,1,7,4,NA,NA,NA,NA,3,NA,,3,NA,0491400,049140009,1.3,B3A_MG2
049144101,1,1,3,3,3,3,62,16,74,32,1,12,2009,NA,3,1,1,13,NA,NA,NA,NA,1,2,AG,3,NA,0491454,049144101,1.3,B3A_MG2
049140003,1,1,1,1,3,3,62,16,5,40,1,98,1994,NA,3,8,NA,8,NA,NA,NA,NA,1,5,BCDE,1,NA,0491451,049145101,1.3,B3A_MG2
049140003,1,2,1,1,1,3,62,18,3,130,1,98,1997,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0491451,049145101,1.3,B3A_MG2
049140003,1,3,8,1,1,3,62,31,71,998,1,98,1998,NA,3,1,600,1,1,1,NA,NA,3,NA,,1,NA,0491451,049145101,1.3,B3A_MG2
049140003,1,4,1,1,3,3,62,16,74,12,1,98,1999,NA,3,1,900,1,1,1,NA,NA,3,NA,,1,NA,0491451,049145101,1.3,B3A_MG2
049140003,1,5,1,3,3,3,62,16,74,11,1,98,2001,NA,3,1,1,95,NA,NA,NA,NA,1,5,BCDE,1,NA,0491451,049145101,1.3,B3A_MG2
049140003,1,6,3,3,3,3,62,16,74,32,1,6,2013,NA,3,1,1,95,NA,NA,NA,NA,1,2,AG,3,NA,0491451,049145101,1.3,B3A_MG2
049140005,1,1,3,3,3,3,62,16,74,32,1,98,2013,NA,3,1,2,8,NA,NA,NA,NA,1,1,A,3,NA,0491452,049145201,1.3,B3A_MG2
049153100,2,1,3,3,3,3,62,32,71,60,1,98,2010,NA,3,1,2,1,1,2,NA,NA,1,2,AE,3,NA,0491531,049150004,1.3,B3A_MG2
049153100,1,1,3,3,3,3,62,32,71,60,1,3,2008,NA,3,1,15,1,1,1,NA,NA,1,2,AG,3,NA,0491531,049153101,1.3,B3A_MG2
049160003,1,1,1,1,3,3,62,31,71,90,1,6,1995,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,2,1,1,3,3,62,31,71,50,1,4,2004,NA,5,1,15,1,1,1,NA,NA,3,NA,,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,3,1,1,1,3,62,33,28,170,1,1,2008,NA,1,1,400,4,NA,NA,NA,NA,3,NA,,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,4,1,1,1,3,62,16,74,32,1,10,2008,NA,3,8,NA,95,NA,NA,NA,NA,1,1,A,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,5,1,1,3,3,62,31,72,30,1,4,2010,NA,3,8,NA,1,1,6,NA,NA,3,NA,,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,6,1,1,3,3,62,31,72,30,1,2,2011,NA,3,1,3,12,NA,NA,NA,NA,3,NA,,1,NA,0491651,049160003,1.3,B3A_MG2
049160003,1,7,3,3,3,3,62,31,72,30,1,10,2012,NA,3,1,3,95,NA,NA,NA,NA,1,2,AG,3,NA,0491651,049160003,1.3,B3A_MG2
049160004,1,1,3,3,3,3,62,21,71,60,1,10,2013,NA,3,8,NA,1,1,2,NA,NA,3,NA,,3,NA,0491652,049160004,1.3,B3A_MG2
049160003,4,1,1,1,3,3,62,31,71,50,1,98,2004,NA,5,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0491651,049165104,1.3,B3A_MG2
049160003,4,2,1,1,1,3,62,16,74,32,1,98,2008,NA,5,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,0491651,049165104,1.3,B3A_MG2
049160003,4,3,1,1,1,3,62,33,28,170,1,98,2010,NA,3,8,NA,8,NA,NA,NA,NA,1,2,AG,1,NA,0491651,049165104,1.3,B3A_MG2
049160003,4,4,3,3,3,3,62,31,72,30,1,98,2012,NA,5,8,NA,8,NA,NA,NA,NA,1,2,AG,3,NA,0491651,049165104,1.3,B3A_MG2
049184100,2,1,3,3,3,3,62,16,74,21,1,6,2014,NA,1,8,NA,95,NA,NA,NA,NA,1,2,AG,3,NA,0491841,049180004,1.3,B3A_MG2
049184100,1,1,3,3,3,3,62,16,74,21,1,6,2014,NA,3,1,15,16,NA,NA,NA,NA,1,2,AG,3,NA,0491841,049184101,1.3,B3A_MG2
049194200,1,1,3,3,3,3,62,16,74,32,1,98,2009,NA,1,1,1,13,NA,NA,NA,NA,1,2,AG,3,NA,0491942,049190007,1.3,B3A_MG2
049194200,2,1,3,3,3,3,62,16,74,32,1,98,2008,NA,8,8,NA,95,NA,NA,NA,NA,1,2,AG,3,NA,0491942,049194202,1.3,B3A_MG2
049200000,3,1,8,1,1,3,62,13,71,998,1,8,2001,NA,5,1,400,2,NA,NA,1,NA,3,NA,,1,NA,0492000,049200003,1.3,B3A_MG2
049200000,3,2,3,3,3,3,62,16,74,32,1,12,2007,NA,5,1,400,1,1,2,NA,NA,3,NA,,3,NA,0492000,049200003,1.3,B3A_MG2
049204100,1,1,3,3,3,3,62,31,73,20,1,12,2014,NA,5,8,NA,1,1,1,NA,NA,3,NA,,3,NA,0492041,049200005,1.3,B3A_MG2
049200000,6,1,1,1,1,3,62,13,3,40,1,2,2013,NA,1,1,300,9,NA,NA,NA,NA,3,NA,,1,NA,0492000,049200006,1.3,B3A_MG2
049200000,6,2,3,3,3,3,62,16,74,32,1,8,2013,NA,3,1,600,9,NA,NA,NA,NA,3,NA,,3,NA,0492000,049200006,1.3,B3A_MG2
049200000,9,1,3,3,3,3,62,16,74,32,1,11,2012,NA,5,1,2,4,NA,NA,NA,NA,3,NA,,3,NA,0492000,049200009,1.3,B3A_MG2
050010000,1,1,1,1,1,3,62,31,74,70,1,98,2010,NA,5,1,11,95,NA,NA,NA,NA,3,NA,,1,NA,0500100,050010001,1.3,B3A_MG2
050010000,1,2,3,3,3,3,62,16,71,40,1,8,2013,NA,5,1,480,1,1,3,NA,NA,3,NA,,3,NA,0500100,050010001,1.3,B3A_MG2
050010000,2,1,3,3,3,3,62,16,71,40,1,4,2008,NA,3,1,20,23,NA,NA,NA,NA,1,3,G,3,NA,0500100,050010002,1.3,B3A_MG2
050010000,3,1,3,3,3,3,62,16,71,40,1,98,2008,NA,3,1,20,8,NA,NA,NA,NA,1,3,CD,3,NA,0500100,050010003,1.3,B3A_MG2
050010000,4,1,3,3,3,3,62,16,71,40,1,98,2008,NA,3,1,20,8,NA,NA,NA,NA,1,2,CD,3,NA,0500100,050010004,1.3,B3A_MG2
050010000,5,1,3,3,3,3,62,16,71,40,1,98,2012,NA,5,8,NA,8,NA,NA,NA,NA,1,3,BCD,3,NA,0500100,050010005,1.3,B3A_MG2
050020000,1,1,1,1,1,3,62,13,72,10,1,3,2013,NA,1,1,1600,1,5,NA,NA,NA,3,NA,,1,NA,0500200,050020001,1.3,B3A_MG2
050020000,1,2,3,3,3,3,62,16,71,31,1,9,2013,NA,1,1,1600,1,5,NA,NA,NA,3,NA,,3,NA,0500200,050020001,1.3,B3A_MG2
050024100,2,1,3,3,3,3,62,16,71,31,1,98,2008,NA,3,1,2,23,NA,NA,NA,NA,1,3,AG,3,NA,0500241,050020004,1.3,B3A_MG2
050024200,1,1,1,1,1,3,62,14,1,50,1,98,2008,NA,3,1,600,1,1,2,NA,NA,3,NA,,1,NA,0500242,050020005,1.3,B3A_MG2
050024200,1,2,3,3,3,3,62,13,3,50,1,98,2009,NA,3,1,600,1,1,2,NA,NA,3,NA,,3,NA,0500242,050020005,1.3,B3A_MG2
050023100,2,1,3,3,3,3,62,16,71,31,1,98,2012,NA,3,1,5,9,NA,NA,NA,NA,1,4,AG,3,NA,0500231,050020006,1.3,B3A_MG2
050020000,9,1,1,1,1,3,62,31,71,100,1,1,2005,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0500200,050020009,1.3,B3A_MG2
050020000,9,2,3,3,3,3,62,16,71,31,1,1,2008,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,0500200,050020009,1.3,B3A_MG2
050023100,1,1,3,3,3,3,62,16,71,31,1,98,2014,NA,1,1,2,1,1,2,NA,NA,1,4,AG,3,NA,0500231,050020012,1.3,B3A_MG2
050023100,3,1,3,3,3,3,62,16,71,31,1,98,2013,NA,3,1,2,9,NA,NA,NA,NA,1,4,BCD,3,NA,0500231,050020013,1.3,B3A_MG2
050023100,4,1,3,3,3,3,62,16,71,31,1,98,2014,NA,3,1,2,9,NA,NA,NA,NA,1,4,BCDE,3,NA,0500231,050023104,1.3,B3A_MG2
050024100,1,1,3,3,3,3,62,16,71,31,1,98,2008,NA,3,1,1,16,NA,NA,NA,NA,1,3,AG,3,NA,0500241,050024101,1.3,B3A_MG2
050040000,3,1,3,3,3,3,62,16,71,30,1,3,2009,NA,5,1,20,95,NA,NA,NA,NA,1,3,AG,3,NA,0500400,050040003,1.3,B3A_MG2
050044100,1,1,3,3,3,3,62,16,71,30,1,9,2008,NA,3,1,15,8,NA,NA,NA,NA,1,5,ADG,3,NA,0500441,050040004,1.3,B3A_MG2
050044100,6,1,3,3,3,3,62,16,71,30,1,3,2009,NA,5,1,10,9,NA,NA,NA,NA,1,4,DFV,3,NA,0500441,050040005,1.3,B3A_MG2
050040000,7,1,3,3,3,3,62,16,71,30,1,3,2009,NA,5,1,3,95,NA,NA,NA,NA,1,5,ACDG,3,NA,0500400,050040007,1.3,B3A_MG2
050044100,2,1,3,3,3,3,62,16,71,30,1,6,2009,NA,5,1,10,1,6,NA,NA,NA,1,3,AG,3,NA,0500441,050044102,1.3,B3A_MG2
050060000,4,1,3,3,3,3,62,16,7,70,1,98,1992,NA,1,1,2,2,NA,NA,1,NA,1,8,BCDEV,1,NA,0500600,050060004,1.3,B3A_MG2
050060000,4,2,8,8,1,1,98,98,98,998,1,4,2002,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0500600,050060004,1.3,B3A_MG2
050060000,4,3,8,8,1,3,62,14,98,998,1,10,2002,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0500600,050060004,1.3,B3A_MG2
050060000,4,4,8,8,1,3,62,14,98,998,1,4,2003,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0500600,050060004,1.3,B3A_MG2
050060000,4,5,3,3,3,3,62,16,7,70,1,10,2005,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,0500600,050060004,1.3,B3A_MG2
050060000,9,1,3,3,3,3,62,16,7,70,1,12,2007,NA,1,1,0,4,NA,NA,NA,NA,3,NA,,3,NA,0500600,050060009,1.3,B3A_MG2
050060010,3,1,1,1,1,3,62,51,2,30,1,6,2008,NA,3,1,4320,8,NA,NA,NA,NA,1,1,D,1,NA,0500651,050060010,1.3,B3A_MG2
050060010,3,2,3,3,3,3,62,19,71,10,1,6,2011,NA,3,1,4000,22,NA,NA,NA,NA,1,1,D,3,NA,0500651,050060010,1.3,B3A_MG2
050060010,4,1,3,3,3,3,62,19,71,10,1,9,2011,NA,3,8,NA,8,NA,NA,NA,NA,1,3,BCE,3,NA,0500651,050060011,1.3,B3A_MG2
050070000,2,1,3,3,3,3,62,16,71,31,1,2,2015,NA,3,1,2,24,NA,NA,NA,NA,1,2,G,3,NA,0500700,050070002,1.3,B3A_MG2
050070004,6,1,1,1,3,3,62,16,71,31,1,98,2011,NA,3,1,7,9,NA,NA,NA,NA,3,NA,,1,NA,0500752,050070004,1.3,B3A_MG2
050070004,6,2,3,3,3,3,62,16,71,30,1,1,2014,NA,5,1,6,2,NA,NA,1,NA,3,NA,,3,NA,0500752,050070004,1.3,B3A_MG2
050070000,5,1,3,3,3,3,62,16,71,31,1,2,2015,NA,3,1,3,8,NA,NA,NA,NA,1,2,CE,3,NA,0500700,050070005,1.3,B3A_MG2
050084100,2,1,1,1,3,3,62,16,7,60,1,8,2008,NA,1,1,3,13,NA,NA,NA,NA,1,4,AG,1,NA,0500841,050080005,1.3,B3A_MG2
050084100,2,2,3,3,3,3,62,16,71,30,1,7,2009,NA,5,1,20,13,NA,NA,NA,NA,1,4,AG,3,NA,0500841,050080005,1.3,B3A_MG2
050080000,6,1,8,8,1,3,62,32,98,998,1,12,1990,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,2,1,1,3,3,62,16,6,40,1,98,1991,NA,1,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,3,8,1,3,3,62,16,71,998,1,98,1993,NA,5,8,NA,3,NA,NA,1,NA,3,NA,,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,4,1,1,3,3,62,16,93,998,1,98,1994,NA,5,1,3,3,NA,NA,1,NA,3,NA,,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,5,1,1,3,3,62,16,6,998,1,98,1995,NA,3,1,2,4,NA,NA,NA,NA,3,NA,,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,6,8,1,3,3,62,16,74,998,1,98,1999,NA,3,1,500,3,NA,NA,1,NA,1,1,A,1,NA,0500800,050080006,1.3,B3A_MG2
050080000,6,7,3,3,3,3,62,16,7,60,1,98,2003,NA,1,1,600,3,NA,NA,1,NA,1,1,A,3,NA,0500800,050080006,1.3,B3A_MG2
050084100,1,1,3,3,3,3,62,16,71,30,1,98,2009,NA,1,1,10,1,2,NA,NA,NA,1,4,AG,3,NA,0500841,050080013,1.3,B3A_MG2
050080009,2,1,3,3,3,3,62,16,7,60,1,12,2009,NA,1,1,200,4,NA,NA,NA,NA,3,NA,,3,NA,0500851,050085102,1.3,B3A_MG2
050100000,4,1,1,1,3,3,62,16,71,30,1,12,2002,NA,3,1,10,1,3,NA,NA,NA,1,6,BCDE,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,2,8,1,1,3,62,32,4,998,1,98,2004,NA,3,1,500,1,1,2,NA,NA,3,NA,,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,3,8,1,1,3,62,21,71,998,1,98,2004,NA,3,1,400,1,1,2,NA,NA,3,NA,,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,4,3,3,3,3,62,16,71,30,1,98,2005,NA,3,1,300,12,NA,NA,NA,NA,3,NA,,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,5,8,1,1,3,62,32,4,998,1,98,2005,NA,3,1,500,1,1,1,NA,NA,3,NA,,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,6,8,8,1,1,98,98,98,998,1,3,2009,NA,3,1,800,1,1,1,NA,NA,3,NA,,1,NA,0501000,050100004,1.3,B3A_MG2
050100000,4,7,3,3,3,3,62,16,71,30,1,2,2011,NA,3,1,800,12,NA,NA,NA,NA,3,NA,,3,NA,0501000,050100004,1.3,B3A_MG2
050100000,8,1,3,3,3,3,62,16,71,30,1,6,2011,NA,3,1,5,4,NA,NA,NA,NA,3,NA,,3,NA,0501000,050100008,1.3,B3A_MG2
050100000,9,1,3,3,3,3,62,16,71,30,1,6,2014,NA,3,1,10,9,NA,NA,NA,NA,3,NA,,3,NA,0501000,050100009,1.3,B3A_MG2
050110007,2,1,3,3,3,3,62,16,4,120,1,9,2012,NA,3,1,200,4,NA,NA,NA,NA,3,NA,,1,NA,0501151,050110007,1.3,B3A_MG2
050110007,2,2,3,3,3,3,62,16,4,120,1,9,2014,NA,1,1,5,1,2,NA,NA,NA,1,2,AG,3,NA,0501151,050110007,1.3,B3A_MG2
050114100,1,1,1,1,3,3,62,16,71,60,1,98,1990,NA,5,1,400,2,NA,NA,1,NA,3,NA,,1,NA,0501141,050114101,1.3,B3A_MG2
050114100,1,2,1,3,3,3,62,16,71,40,1,98,1996,NA,5,1,10,2,NA,NA,1,NA,3,NA,,1,NA,0501141,050114101,1.3,B3A_MG2
050114100,1,3,1,1,3,3,62,16,12,10,1,98,1998,NA,3,1,400,1,1,1,NA,NA,3,NA,,1,NA,0501141,050114101,1.3,B3A_MG2
050114100,1,4,1,3,3,3,62,16,71,40,1,98,2002,NA,5,1,400,1,1,3,NA,NA,3,NA,,1,NA,0501141,050114101,1.3,B3A_MG2
050114100,1,5,3,3,3,3,62,16,71,81,1,98,2004,NA,5,1,10,23,NA,NA,NA,NA,1,2,AG,3,NA,0501141,050114101,1.3,B3A_MG2
050110007,1,1,1,1,3,3,62,16,71,20,1,7,2002,NA,8,1,320,2,NA,NA,1,NA,3,NA,,1,NA,0501151,050115101,1.3,B3A_MG2
050110007,1,2,3,3,3,3,62,16,4,120,1,98,2010,NA,3,1,320,1,1,1,NA,NA,3,NA,,3,NA,0501151,050115101,1.3,B3A_MG2
050130004,1,1,3,3,3,3,62,16,71,31,1,98,2009,NA,3,1,1,13,NA,NA,NA,NA,1,2,AG,3,NA,0501351,050130004,1.3,B3A_MG2
050132100,2,1,3,3,3,3,62,16,71,31,1,7,2010,NA,3,1,15,23,NA,NA,NA,NA,1,4,AG,3,NA,0501321,050130007,1.3,B3A_MG2
050130008,1,1,1,3,3,3,62,16,71,31,1,12,2008,NA,1,1,5,8,NA,NA,NA,NA,1,4,BCE,1,NA,0501352,050130008,1.3,B3A_MG2
050130008,1,2,3,3,3,3,62,16,71,31,1,1,2010,NA,1,1,1,13,NA,NA,NA,NA,1,3,AG,3,NA,0501352,050130008,1.3,B3A_MG2
050132100,1,1,3,3,3,3,62,16,71,31,1,7,2010,NA,5,1,20,23,NA,NA,NA,NA,1,3,AG,3,NA,0501321,050130009,1.3,B3A_MG2
050140000,1,1,8,8,3,3,62,16,98,998,1,98,1961,NA,3,1,3,8,NA,NA,NA,NA,1,12,BCDE,1,NA,0501400,050140001,1.3,B3A_MG2
050140000,1,2,3,3,3,3,62,16,7,70,1,8,1995,NA,1,1,7,1,1,4,NA,NA,1,10,AG,3,NA,0501400,050140001,1.3,B3A_MG2
050140000,4,1,3,3,3,3,62,16,7,70,1,5,1995,NA,5,1,5,8,NA,NA,NA,NA,1,6,BCDE,3,NA,0501400,050140004,1.3,B3A_MG2
050140014,2,1,3,3,3,3,62,16,71,40,1,1,2013,NA,5,1,20,13,NA,NA,NA,NA,1,2,AG,3,NA,0501451,050140014,1.3,B3A_MG2
050140014,1,1,3,3,3,3,62,16,71,40,1,1,2013,NA,3,1,70,23,NA,NA,NA,NA,1,2,AG,3,NA,0501451,050140015,1.3,B3A_MG2
050140000,16,1,1,1,3,3,62,16,71,31,1,1,2009,NA,3,1,7,22,NA,NA,NA,NA,1,3,AG,1,NA,0501400,050140016,1.3,B3A_MG2
050140000,16,2,3,3,3,3,62,16,7,70,1,12,2010,NA,1,1,7,22,NA,NA,NA,NA,1,3,AG,3,NA,0501400,050140016,1.3,B3A_MG2
050144200,8,1,1,1,3,3,62,16,71,40,1,11,2009,NA,5,1,300,1,1,1,NA,NA,3,NA,,1,NA,0501442,050144208,1.3,B3A_MG2
050144200,8,2,3,3,3,3,62,16,71,31,1,4,2013,NA,3,1,20,4,NA,NA,NA,NA,3,NA,,3,NA,0501442,050144208,1.3,B3A_MG2
050160006,1,1,1,1,1,3,62,32,71,20,1,98,1995,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0501651,050160006,1.3,B3A_MG2
050160006,1,2,3,3,3,3,62,19,1,90,1,98,2002,NA,5,8,NA,1,1,1,NA,NA,3,NA,,3,NA,0501651,050160006,1.3,B3A_MG2
