Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
521931003,,,,,,,,,6
530300001,,,,,,,,,6
530500001,,,,,,,,,6
530500002,no job,no job,,,,,,,6
530500005,no job,no job,no job,,,,,,6
530500006,no job,no job,no job,no job,no job,,,,6
530500032,no job,no job,no job,no job,no job,,,,
530700001,,,,,,,,,6
530700002,,,,,,,,,6
530700004,no job,no job,no job,no job,no job,no job,no job,,6
530700005,no job,no job,no job,no job,no job,no job,no job,no job,6
531100003,no job,no job,no job,no job,no job,no job,,,6
531100008,,,,,,,,,6
5311000012,,,,,,,,,6
531100011,,,,,,,,,6
531100016,no job,no job,no job,no job,,,,,6
531100091,,,,,,,,,6
531200001,,,,,,,,,6
531200002,,,,,,,,,6
531200003,no job,no job,no job,no job,no job,no job,no job,no job,6
531200007,,,,,,,,,6
531231002,,,no job,no job,no job,no job,no job,no job,6
531231001,,,,,,,,,6
531500003,no job,no job,no job,no job,no job,no job,,,
531500042,no job,no job,no job,no job,no job,,,,
531600032,,,,,,no job,no job,no job,no job
531621002,,,,,,,,,6
531621001,,,,,,,,,6
531721001,,,,,,,,,6
531800005,no job,no job,no job,no job,no job,,,,no job
531800031,no job,no job,no job,no job,no job,no job,no job,,
531831001,no job,no job,no job,no job,,,,,6
531831003,no job,no job,no job,,,,,,6
531900001,,,,,,,,no job,no job
531900032,no job,no job,,,,,,no job,no job
532000004,,,,,,,,,6
532000006,no job,no job,no job,no job,no job,no job,,,6
532000007,no job,no job,,,,,,,
5320000011,no job,no job,no job,no job,,,,,no job
540100001,,,,,,,no job,no job,no job
540300003,no job,no job,no job,no job,no job,no job,no job,no job,
540400002,,,,,no job,no job,no job,,
540400004,no job,no job,no job,no job,no job,no job,no job,,
540500002,no job,no job,no job,no job,,,,,
540500003,no job,no job,no job,no job,no job,no job,,,
541000003,no job,no job,no job,no job,no job,no job,no job,no job,
541000004,no job,no job,no job,no job,no job,no job,no job,no job,no job
541200002,no job,no job,no job,,,,,,
541200004,no job,no job,no job,no job,no job,no job,no job,no job,
541200005,no job,no job,no job,no job,no job,no job,no job,,
541231004,no job,no job,no job,no job,no job,no job,no job,no job,
541300001,,,,,no job,no job,no job,no job,no job
541300042,no job,no job,no job,,,no job,no job,no job,no job
541300041,no job,no job,,,,,,,
541600003,,,,,,,no job,no job,
541700002,no job,,,,,,,,
541700004,no job,,,,,,,,
541700051,no job,no job,no job,no job,,,,,
541900002,,,,,,,,no job,no job
541900005,no job,no job,no job,no job,no job,no job,,,
541900006,no job,no job,no job,no job,no job,no job,no job,,
541900041,no job,no job,no job,,,,,,
541931001,no job,no job,no job,no job,no job,no job,no job,,
541931003,no job,no job,,,,,,,
542000003,no job,no job,,,,,,,no job
542000021,no job,no job,no job,no job,,,,,
5507000012,no job,no job,no job,no job,,,,,
550800004,no job,,,,,,,,
550800008,,,no job,no job,no job,no job,no job,no job,no job
551100007,no job,no job,no job,no job,no job,no job,,,
551100008,no job,no job,no job,no job,no job,no job,,no job,
551200032,no job,no job,no job,no job,no job,no job,no job,no job,no job
551300006,no job,no job,no job,no job,no job,no job,no job,,
551300052,,no job,no job,no job,no job,no job,,,
551400007,no job,no job,no job,no job,no job,no job,,no job,
551431002,no job,no job,no job,no job,no job,,no job,no job,no job
5515000012,no job,no job,no job,no job,no job,no job,,,
551500013,no job,no job,no job,no job,no job,no job,,,
551500052,no job,,,,,,,,
551500051,no job,,,,,,,,
551600061,,,,,,,no job,no job,no job
551600072,no job,no job,no job,no job,no job,no job,no job,no job,
551900061,9,9,9,9,9,9,9,9,9
551900081,no job,no job,no job,,,,,,
551900082,no job,no job,no job,no job,,no job,no job,no job,no job
560300006,no job,no job,no job,no job,no job,no job,,,no job
560300032,,,,,,,no job,,
560400006,no job,no job,no job,no job,no job,,,,
560400042,no job,no job,no job,no job,no job,no job,no job,no job,
560400041,no job,no job,no job,no job,no job,no job,,,
560400051,no job,no job,no job,no job,no job,no job,no job,no job,
560600006,no job,no job,no job,,no job,no job,no job,no job,no job
560600007,no job,no job,no job,no job,no job,no job,no job,no job,
560600032,no job,no job,no job,no job,no job,no job,no job,,
560631002,no job,no job,no job,no job,no job,no job,,,
560700005,no job,,,,,,,,
560700032,no job,,,,,,no job,no job,
560700031,no job,no job,no job,no job,no job,no job,,,
560700062,no job,no job,,,,,,,
560800005,no job,no job,no job,no job,no job,,,,
560800006,no job,no job,no job,no job,no job,,,,
560800008,no job,no job,no job,,,,,,
560800032,no job,no job,no job,no job,no job,no job,,,
560900005,,,,,no job,,,,
560911003,no job,no job,no job,no job,no job,no job,no job,no job,
560931002,no job,no job,no job,no job,no job,no job,,,
561000007,no job,no job,no job,,no job,no job,,,
5610000010,no job,no job,no job,no job,no job,,,,
561000032,no job,no job,no job,no job,no job,,,no job,no job
561100005,no job,no job,no job,no job,no job,no job,no job,,
561100031,no job,,,,,,,,
561100042,no job,no job,no job,no job,no job,no job,no job,,no job
561100041,no job,no job,no job,,,,,,
561200001,,,,no job,no job,no job,no job,no job,no job
5612000013,no job,no job,no job,no job,no job,no job,,,
561200081,no job,no job,no job,no job,no job,no job,no job,no job,
561200091,no job,no job,no job,no job,no job,no job,no job,,
561300002,no job,no job,no job,no job,no job,no job,no job,,
561400001,,,,,,,no job,no job,no job
561400002,no job,no job,no job,no job,no job,no job,no job,no job,
5614000013,no job,no job,no job,no job,no job,no job,no job,,
561400041,no job,,,,,,,,
561400062,no job,no job,no job,,,no job,,,
561400071,no job,no job,no job,no job,no job,no job,,,
561400072,no job,,no job,no job,no job,no job,no job,no job,no job
561500062,no job,no job,,,,no job,no job,no job,no job
561500061,,,no job,no job,no job,,,,
561600001,,,,,no job,no job,no job,no job,no job
561600006,no job,no job,no job,,,,,,
561700003,,no job,no job,no job,no job,no job,,,
561732001,,,,,,,no job,,
561800041,no job,no job,no job,no job,no job,no job,no job,no job,no job
561800042,no job,no job,no job,no job,no job,no job,no job,,
561831002,no job,no job,no job,no job,no job,,,,
570100008,no job,,,,,,,,
5701000010,no job,no job,no job,no job,no job,no job,,,
570200008,,,,,,,no job,no job,
570400031,no job,no job,no job,no job,,,,,
570400032,no job,no job,no job,no job,no job,no job,no job,no job,
570500032,no job,no job,no job,no job,no job,no job,no job,no job,no job
570500031,,,,,,,no job,no job,no job
570500053,no job,no job,no job,no job,no job,no job,no job,,
570600045,no job,no job,no job,no job,no job,no job,no job,,
570600062,,no job,no job,no job,no job,no job,no job,no job,no job
570700002,,,,,no job,no job,no job,no job,no job
570700003,no job,no job,no job,no job,no job,no job,no job,no job,
570731001,no job,,,,,,,,
570731002,no job,no job,no job,no job,,,no job,no job,no job
570900003,no job,no job,no job,no job,no job,no job,no job,no job,
571000002,no job,no job,no job,,,,,,
571000003,no job,no job,no job,no job,no job,no job,no job,,
571111005,,,,,no job,no job,no job,no job,no job
571200002,no job,no job,no job,no job,,,,,no job
571200005,no job,no job,no job,no job,no job,no job,no job,no job,
571200031,no job,no job,,,,,,,
571200032,no job,no job,no job,no job,no job,,,,
571300002,,,no job,no job,no job,no job,no job,no job,no job
571700002,no job,no job,no job,no job,no job,no job,no job,,
571700004,no job,no job,no job,no job,no job,,no job,no job,no job
571700031,,,no job,no job,no job,no job,no job,no job,no job
571700051,no job,no job,no job,no job,no job,no job,no job,no job,
571900005,no job,no job,no job,no job,no job,,,,
572000004,no job,no job,,,no job,,,,
572100002,no job,no job,no job,no job,no job,no job,,,
572100004,no job,no job,no job,no job,,,,,
572200002,no job,no job,no job,no job,no job,no job,,,
572200009,no job,no job,no job,no job,no job,no job,,no job,no job
572300002,,,,,no job,no job,no job,no job,no job
572300006,no job,no job,,,,,,,
572300009,no job,no job,no job,no job,,,no job,no job,no job
5723000010,no job,no job,no job,no job,no job,no job,no job,no job,
5724000010,no job,no job,no job,no job,no job,no job,no job,,
572411001,,,,,no job,no job,,,
572500007,no job,no job,no job,no job,no job,no job,,,
572500031,no job,no job,no job,no job,no job,no job,no job,no job,
572600003,no job,no job,no job,no job,no job,,,,
572700005,no job,no job,no job,no job,no job,no job,no job,no job,no job
572700032,no job,no job,no job,no job,no job,no job,,,
572700041,no job,no job,no job,no job,no job,no job,,,
572800005,no job,no job,no job,,,,,,no job
572900004,no job,no job,no job,no job,no job,no job,no job,no job,
573000003,no job,no job,no job,,,,,,
580100004,no job,no job,no job,no job,no job,no job,no job,no job,
580100032,no job,no job,no job,no job,,,,no job,no job
580100031,no job,,,,,,,,
580200004,,no job,,,,,,,
580400037,no job,,,,,,,,
580600001,,,,,no job,no job,no job,no job,no job
580600033,no job,no job,no job,no job,,,,,
580700002,,,,,,,,,no job
580700003,no job,no job,no job,no job,no job,no job,no job,,
580800012,no job,no job,no job,no job,no job,,,,
580900006,no job,no job,,,,,,,
580900042,no job,no job,,,,,,,
581100006,no job,no job,no job,no job,no job,,,,
581100009,no job,,no job,no job,,,,,
581400002,,,,,,,,no job,no job
581500001,,,,,,,no job,no job,no job
581500032,,,,,,,,,no job
581600007,no job,no job,no job,,,,no job,no job,no job
5816000012,no job,no job,no job,no job,,,,,
581600052,,,,,,no job,,,
581711002,no job,no job,no job,no job,no job,no job,no job,no job,
581731003,no job,no job,,,,,,,
581800005,no job,no job,no job,no job,no job,,,,
581800006,no job,no job,no job,no job,no job,no job,no job,no job,
582000041,no job,no job,,,,,,,
582000042,no job,no job,no job,no job,,no job,no job,no job,no job
582200002,,,,,,,,,no job
582200004,no job,no job,no job,no job,no job,no job,no job,,
582200032,no job,no job,no job,no job,no job,,,,
582300003,no job,no job,no job,no job,no job,no job,no job,,
582400032,no job,no job,no job,no job,no job,no job,no job,,no job
582500064,no job,no job,no job,no job,no job,,no job,,
582500074,no job,no job,no job,,,,,,
582700042,no job,no job,no job,,no job,no job,no job,no job,no job
582800007,no job,no job,no job,no job,no job,no job,,,
582800062,no job,,,,,no job,no job,no job,no job
582800061,no job,,,,,,,,
582900032,no job,no job,no job,no job,,,,,no job
583000003,no job,no job,no job,no job,no job,no job,,,
590100005,no job,no job,no job,,,,,,
590100006,no job,no job,,,,,,,
590100032,no job,no job,no job,no job,no job,,,,
590131002,,,,,,,no job,no job,no job
590500004,no job,no job,no job,no job,no job,no job,,,
590500032,no job,no job,no job,,,,,,
590700003,no job,no job,no job,no job,,,,,
5908000010,no job,no job,no job,no job,no job,no job,,no job,no job
590800032,no job,,,,,,,,no job
590800072,no job,no job,,,,,,,
591000003,no job,no job,no job,no job,no job,no job,no job,,
591100003,no job,no job,no job,no job,no job,,,,
591300006,no job,no job,no job,no job,no job,no job,no job,no job,
5913000010,no job,no job,no job,no job,no job,no job,no job,no job,
591300071,no job,no job,no job,no job,no job,no job,no job,no job,no job
591400002,,,,,no job,no job,no job,no job,no job
591600004,no job,no job,no job,,,,,,
591600006,no job,no job,no job,no job,,,,,
591700046,no job,no job,no job,no job,,,,,
592200007,no job,no job,,,,,,,
592200009,no job,no job,no job,no job,no job,no job,,,
592200051,no job,no job,,,,,,,
592200052,no job,no job,no job,no job,no job,,,,
592300022,no job,no job,no job,no job,no job,no job,no job,,
592300021,no job,no job,no job,no job,,,,,
592500042,no job,,,,,,,,
592600032,no job,no job,no job,no job,no job,,,,
592900041,no job,no job,no job,no job,no job,no job,no job,no job,
593000031,no job,no job,no job,,,,,,
593000032,no job,no job,no job,,,,,,
600100004,no job,no job,no job,no job,no job,no job,no job,,
600100032,no job,no job,,,,,,,
600200003,no job,no job,,,,,no job,,
600300041,no job,no job,no job,no job,no job,no job,,,
600400062,,,,,,,,no job,
600400061,no job,,,,,,,,
600431002,no job,no job,no job,no job,no job,no job,no job,,
600432001,no job,no job,no job,no job,,,no job,no job,no job
600500006,no job,no job,no job,no job,no job,,,,
600700052,no job,no job,no job,no job,no job,no job,,,
600700051,,,,,,,,no job,no job
600700062,no job,no job,no job,no job,no job,no job,,,
600800004,no job,no job,no job,no job,no job,no job,no job,no job,
600800031,no job,no job,no job,no job,no job,no job,no job,,
600900022,,,,,,no job,,no job,
601000032,no job,,,,,,,,
601200002,no job,no job,,,,,,,
601200034,no job,,,,,,,,no job
601200041,no job,no job,no job,no job,no job,no job,,,
601400007,no job,no job,,,,,no job,no job,no job
601400061,no job,no job,no job,no job,no job,,,,
601500042,no job,,,,,,,,
601700002,no job,no job,no job,no job,,,,,
601700004,no job,no job,no job,no job,,,,,
601800007,no job,no job,no job,no job,no job,no job,,no job,
601800036,no job,no job,no job,no job,no job,no job,no job,,
601900005,no job,no job,no job,no job,no job,no job,no job,,
601900032,no job,no job,no job,no job,no job,no job,,,
601900062,no job,no job,no job,no job,no job,no job,no job,no job,
601900113,no job,no job,no job,no job,no job,no job,,,
602000004,no job,no job,no job,no job,no job,no job,,,
602111003,no job,no job,no job,no job,no job,no job,no job,no job,
602200002,no job,no job,,,,,,,
602200003,,no job,no job,no job,,,,,no job
602200006,no job,no job,no job,no job,no job,,,,
602300003,no job,no job,no job,no job,no job,no job,,,
602300062,no job,no job,no job,no job,,,no job,no job,no job
602500062,no job,no job,no job,no job,no job,no job,,no job,no job
602700005,no job,no job,no job,no job,no job,no job,no job,no job,
602700032,no job,no job,,no job,,,,,
602700031,,,,no job,no job,,,,
602800001,no job,no job,no job,no job,no job,no job,no job,no job,
602800004,no job,no job,no job,no job,no job,no job,,no job,no job
610100001,,,,no job,no job,,no job,,
610100008,,,,,no job,no job,no job,no job,no job
610200042,no job,no job,no job,no job,no job,no job,,no job,
6102110013,no job,,,,,,,,
610300007,no job,no job,no job,,,,,,
610300041,no job,no job,no job,no job,,,,,
610431002,no job,no job,no job,no job,no job,no job,no job,,
610500002,no job,,,,,,,,
610700005,no job,no job,no job,no job,no job,no job,,,
610700006,no job,no job,no job,,,,,,
610700007,no job,no job,no job,no job,,,,,
610731002,no job,no job,no job,no job,no job,,,,
610931004,no job,no job,no job,no job,no job,no job,,,
611011003,no job,no job,no job,no job,,,,,
611100001,no job,no job,no job,no job,no job,no job,no job,,
611100002,no job,no job,no job,no job,no job,no job,no job,,
611100004,no job,no job,no job,no job,no job,,no job,no job,
611100006,no job,no job,no job,no job,no job,no job,no job,,
611100007,no job,no job,no job,no job,no job,no job,no job,,
611100052,,no job,no job,no job,no job,no job,no job,no job,no job
611131003,no job,no job,no job,no job,no job,no job,no job,no job,no job
611200004,no job,no job,no job,no job,no job,no job,no job,,
611300035,no job,no job,no job,no job,no job,,,,
611400003,no job,no job,no job,no job,no job,,,,
611500001,,,,,no job,no job,no job,no job,no job
611600042,,,,,,no job,no job,no job,no job
611600051,no job,no job,no job,,,,,,
611600052,no job,,no job,,,,,,
611700008,,,,,,,no job,no job,no job
611700004,no job,no job,no job,no job,no job,no job,,,
611700009,no job,no job,,,,,,,
611700031,no job,no job,no job,no job,no job,no job,no job,,
611800006,no job,no job,no job,no job,no job,no job,no job,no job,
612200032,no job,no job,no job,no job,no job,no job,no job,no job,
612200031,no job,no job,no job,no job,no job,no job,,,
612500002,,,,no job,no job,no job,no job,no job,no job
612500007,no job,no job,no job,no job,no job,,,,
612500009,no job,no job,no job,no job,no job,no job,,,
6125000010,no job,no job,no job,no job,no job,,,,
612900009,no job,no job,no job,no job,no job,no job,no job,no job,no job
6129000010,,,,,,,,no job,no job
613000004,no job,,no job,,,no job,,,no job
613000051,no job,no job,no job,no job,no job,no job,no job,,
620100002,no job,no job,no job,no job,no job,no job,,,
620100032,no job,no job,,,,no job,no job,no job,no job
620100041,no job,no job,no job,no job,no job,no job,no job,no job,
620200002,,,,,,,no job,no job,no job
620300002,no job,no job,no job,,,no job,,,
